event_id,event_name,phase_id,phase_name,event_type,source_keyword,note_id,note_url_public,title,desc,tag_list,publish_time_bj,publish_date_bj,creator_hash,nickname,public_ip_location,liked_count_num,collected_count_num,comment_count_num,share_count_num,representative_score,representative_rank_in_phase,is_representative_sample,is_marketing,content_type,collected_device,collected_account,collected_at_bj
E001,DeepSeek-V4,,,ai_model_event,DeepSeek V4 测评,69eef9e4000000003601f83b,https://www.xiaohongshu.com/explore/69eef9e4000000003601f83b,"deepseek v4千次请求消费2元。pro版本也才4元。还买什么coding plan。自由自在的按量付费才是真爱。
千次请求，每次请求是60k tokens，缓存率98%。","deepseek v4千次请求消费2元。pro版本也才4元。还买什么coding plan。自由自在的按量付费才是真爱。
千次请求，每次请求是60k tokens，缓存率98%。",,2026-04-27 13:53:40,2026-04-27,3d61e8243a0d92d1,木***i,,491,431,256,85,2291,44,True,False,general_discussion,A,account_a,2026-07-08T13:01:51
E001,DeepSeek-V4,,,ai_model_event,DeepSeek V4 测评,6a3f93fe000000001700a90c,https://www.xiaohongshu.com/explore/6a3f93fe000000001700a90c,DeepSeek 悄悄更新，搭载高速框架推理,"DeepSeek 的 DSpark 框架已经上线 V4-Flash / Pro 预览版了！
	
重点：只要你调用这俩模型，不用额外配置，直接享受加速！
	
✨ 我帮你们划重点：
	
· 单用户生成速度提升 60%~85%，长文本输出肉眼可见变快
· 高并发吞吐量最高暴增 661%，高峰期再也不怕卡顿
· 质量完全无损，逻辑和准确性不打折
	
💡 技术党可以忽略，反正就是又快又稳！
API 购买用户直接可用，网页版也部署好了
	
#DeepSeek[话题]# #梁文峰[话题]#","DeepSeek,梁文峰",2026-06-27 17:12:30,2026-06-27,83fad620e8f53de7,阿***篓,广东,427,60,83,70,936,69,True,False,general_discussion,A,account_a,2026-07-08T13:01:51
E001,DeepSeek-V4,,,ai_model_event,DeepSeek V4 测评,69ed1fec000000003601f095,https://www.xiaohongshu.com/explore/69ed1fec000000003601f095,今天和湾区几位 researcher 聊起 DS v4,"主要感受是它是一个诚心之作，非常不错，而且作为华人感到非常自豪。
但同时也看到几点：
1. DeepSeek 的模型规模非常大，有 1.6T 的参数量。这样的话部署和推理都会比较难，很少有开源社区或者是小的公司能做到；
2. 大家普遍觉得 DeepSeek 的模型和算法创新不及它在 Infra 和 Inference 上的创新。区别在于：
(a) 幻方在做高性能计算的 Infra 方面有很多 kernel、DeepGEMM 这些东西，可以做得非常好。
(b) 但它在模型和算法这方面的创新比较有限，无论是注意力机制，还是用的 Optimizer（Multi-token Prediction Optimizer），这些方面还是在大家预期之内的。
	
另外，关于 V4 此前的延期，业界之前猜测的“要跟国产芯片完全融合才能发”之类的传言都不属实。其实就是 DeepSeek 内部的一些技术路线有了一些讨论或尝试，其中有些成功，有些不成功，再牵扯到一些人员离职也比较正常。
最后一个小消息，关于为什么前两周会爆出 DeepSeek 融资的原因：
1. 融资时机：大家觉得目前这个时间点该融资了，甚至有研究员认为如果不融资才奇怪。
2. 员工激励：前期员工的期权需要兑现，这件事情需要现金，由后面的投资人来买单。
3. 硬件更新：梁文峰在 2021 年囤的 1 万张 A100 显卡已经比较陈旧了。如果需要更新算力的话，硬件已经更迭了三四代。
所以这些因素都使得融资行为显得更加合理。
其他视角和信息欢迎补充#南湾[话题]# #硅谷[话题]# #大模型[话题]# #DeepSeek[话题]# #开源[话题]# #OpenAI[话题]# #anthropic[话题]#","南湾,硅谷,大模型,DeepSeek,开源,OpenAI,anthropic",2026-04-26 04:11:24,2026-04-26,ab134e230b679d61,硅***事,,411,123,124,31,1091,65,True,False,ai_usage_discussion,A,account_a,2026-07-08T13:01:51
E001,DeepSeek-V4,,,ai_model_event,DeepSeek V4 测评,69eb929a0000000038034b8c,https://www.xiaohongshu.com/explore/69eb929a0000000038034b8c,DeepSeek V4🆚GLM 5.1：Coding能力深度评测,"DeepSeek V4今天终于千呼万唤始出来了[暗中观察R]
	
Pro版和Flash版两档齐发，1M上下文直接变标配。官方也放话，说这次V4交付质量接近Opus 4.6的非思考模式了
	
感觉今天整个国内AI行业都沸起来了[doge]特别是AI Coding/Agentic Coding这个领域，毕竟之前GLM-5.1也同样宣称对标Opus 4.6
	
手里正好积压了一堆代码任务，干脆看看他俩表现吧
	
P.S. 这不GPT 5.5也来了，估计A➗也要有压力了[偷笑R]明后天可以再测测这俩哥们。朋友们可以蹲一下，下期见[嘻嘻R]
	
#ai[话题]# #大模型[话题]# #deepseekv4[话题]# #DeepSeekV4[话题]# #GLM[话题]# #AICoding[话题]# #vibecoding[话题]# #大模型评测[话题]# #后端开发[话题]# #AI编程[话题]#","ai,大模型,deepseekv4,DeepSeekV4,GLM,AICoding,vibecoding,大模型评测,后端开发,AI编程",2026-04-24 23:56:10,2026-04-24,ecce61a05398776a,T***r,,374,170,36,38,898,70,True,False,ai_usage_discussion,A,account_a,2026-07-08T13:01:51
E001,DeepSeek-V4,,,ai_model_event,DeepSeek V4 测评,6a368774000000002103de24,https://www.xiaohongshu.com/explore/6a368774000000002103de24,Deepseek V4写作的一个弊病,"弊病就是胆小怕事，不敢写，不敢表现。坏人不敢塑造得真坏，手段不敢写下作，惩罚也不敢真的给。无论提示词里提前打了多少预防针，都没用，最多在当前输入一轮强调我要看到什么内容，否则让模型看着发挥的话就是不温不火。
	
V4这个模型真的训练得太安全，太有距离了，导致互动RP或者写作的时候，常常人设漂移。
	
它完全没办法扮演性格极端的角色，无论什么人设都搞得趋于平淡、被动等待也就罢了，写故事内容的时候还总是擅自大打折扣。
	
就比如图1、图2这样的。乱世侠客行侠仗义，遇到如何作奸犯科的坏人都只会“用刀背敲晕”，“吓得他们尿裤子”——这是在干嘛？这真的符合逻辑吗？
	
我也不是要模型输出多么血腥暴力的内容，如图3的V3.2就写得挺好的，不是吗？
	
说实在的，现在Claude、GPT之类的都是这样的，Deepseek也被那种安全围栏污染了！令人烦躁和惋惜。
#Deepseek[话题]#",Deepseek,2026-06-20 20:28:36,2026-06-20,a4e3424658c3034a,一***。,陕西,304,85,83,6,735,78,True,False,general_discussion,A,account_a,2026-07-08T13:01:51
E001,DeepSeek-V4,,,ai_model_event,DeepSeek V4 测评,69eb31350000000020013008,https://www.xiaohongshu.com/explore/69eb31350000000020013008,DeepSeek-V4发布了！代码是不是有点拉了…,"如题，如图
	
DeepSeek-v4 目前在代码竞技场的分数只与 glm-4.7 相当，被 glm-5.1 和 kimi-k2.6 甩了两条街，这个成绩是不是太低了点？不过目前光看分数也不好说，毕竟这东西太乱了，比如我今早在群里看到的 P2，就是把代码能力又排到最前面去了，所以还是得亲自实测看看。
	
而且价格也不容忽视（P3），虽然目前大家写代码都是用 Coding Plan 而非 API 计费，但这价格比 minmax-m2.7 和 kimi-k2.6 还低一半，并且用的还是国产的昇腾卡，不会出现算力紧缺的情况，因此未来上线 Coding Plan 后我相信还是会非常有竞争力的，绝对的量大管饱。
	
最后是我自己的一些碎碎念：很多人看到跑分成绩后都觉得 DeepSeek-V4 没能兑现大家的期待，但我想其实梁文峰本身就是一个很能忍受噪音的人（P4），从国产的昇腾卡适配就能看得出来，梁文峰是非常具有家国情怀的，他并不是说单纯要把一个模型做到六边形全能这么简单，DeepSeek 是有自己的路要走的，从这个角度来说，我相信有这样的一个人带领着这样的一家公司，是我们国家的幸运。
	
#deepseek[话题]# #deepseekv4[话题]# #glm[话题]# #智谱[话题]# #AI人工智能[话题]# #AI工具[话题]# #AI[话题]# #ai[话题]# #大模型[话题]# #openclaw[话题]#","deepseek,deepseekv4,glm,智谱,AI人工智能,AI工具,AI,ai,大模型,openclaw",2026-04-24 17:00:37,2026-04-24,e333d46d467ea0de,鸵***士,,256,81,234,35,1190,62,True,False,score_result,A,account_a,2026-07-08T13:01:51
E001,DeepSeek-V4,,,ai_model_event,DeepSeek V4 测评,69ed15fb000000001f003cde,https://www.xiaohongshu.com/explore/69ed15fb000000001f003cde,V4写小说好淡……,"V4更新了立马兴冲冲回来了，想看看能不能继续玩之前的窗口，但是写出来就蜜汁很淡，文字淡如水的感觉，还在不是……是……
根本没有3.2的那个感觉，就是不对味，元宝有那个味但是容易失忆，所以还是惦记回ds玩，怎么这样……
而且我写丧尸末日，一堆角色莫名全在同情感染者新娘，因为我写他往庇护所走像是去结婚，莫名其妙就开始煽情起来了，我不中了
哥们他是带着尸潮在往人类庇护所走你在煽情什么
#纯粹个人想法吐槽[话题]# #心情有点复杂[话题]#","纯粹个人想法吐槽,心情有点复杂",2026-04-26 03:28:59,2026-04-26,50fc888659526e43,彩***雨,,196,57,47,1,453,92,True,False,exam_topic_discussion,A,account_a,2026-07-08T13:01:51
E001,DeepSeek-V4,,,ai_model_event,DeepSeek V4 测评,6a3fad06000000000f031d5f,https://www.xiaohongshu.com/explore/6a3fad06000000000f031d5f,DeepSeek这动作，比发新模型都更带π,"DeepSeek融完500亿，我以为会放一个炸裂的新模型。结果今天一看，它亮出来的第一手牌，是一套让现有模型跑得更快的工程方案。
	
不是V5，不是什么多模态大升级，是DSpark的推测解码框架，配合DeepSpec的训练工具链。效果是，DeepSeek-V4的生成速度直接提升了60%到85%。
	
说真的，我第一反应是，就这？
	
但仔细想了想，我觉得这一手牌反而比发新模型更值得聊。
	
先用大白话讲讲DSpark到底干了什么。
	
大模型生成文字，传统方式是一个字一个字往外蹦，每个字都要完整跑一遍模型，准确但慢。后来有人想了个办法，让一个小模型先快速打一串草稿，大模型只负责检查，对的留下，错的改掉，速度就上去了。
	
但问题是，草稿写长了后半段基本全崩，大模型一查全部驳回，等于白算。几万人同时在线的时候，服务器拼命算一堆注定要扔掉的东西。
	
纯浪费。
	
DSpark做的事情就是解决这个浪费。打草稿的时候让字和字之间保留依赖关系，后半段不容易崩。然后在检查之前先估一下靠不靠谱，觉得大概率会被驳回的，干脆别查了，省下算力给别的请求用。
	
不算什么颠覆性创新。但聪明的地方在于，不是让模型变得更强，而是让模型少做无用功。
	
这个思路特别值得品一品。很多人一直在等DeepSeek拿到钱之后搞大动作。500亿，这个数字放在全球AI行业都是顶级融资规模了。大家期待的是什么？更大的模型，更炸的benchmark，直接对标GPT-5。
	
但DeepSeek的第一张牌，打的是省钱。
#DeepSeek[话题]# #梁文锋[话题]# #大模型[话题]# #人工智能[话题]# #AI[话题]# #科技[话题]# #deepseek模型[话题]# #开源[话题]##DSpark[话题]# #DeepSeekv4[话题]#","DeepSeek,梁文锋,大模型,人工智能,AI,科技,deepseek模型,开源,DSpark,DeepSeekv4",2026-06-27 18:59:18,2026-06-27,13f05dfdf17d37a1,阿***察,上海,194,67,56,10,516,88,True,False,ai_usage_discussion,A,account_a,2026-07-08T13:01:51
E001,DeepSeek-V4,,,ai_model_event,DeepSeek V4 测评,69ec8b82000000001f005da3,https://www.xiaohongshu.com/explore/69ec8b82000000001f005da3,国外博主实测DeepSeek V4，没封神，但够用,"看完一位油管博主对 DeepSeek V4 的实测。
	
比较值得讨论的，他觉得DeepSeek V4 已经不再像一个追赶者，而更像一个真正进入比赛的选手。
	
这位博主没有只看跑分，也没有只看 Arena 排名，而是做了很多更接近真实使用的测试： 比如 SVG 生成、3D 场景、复杂建筑结构、UI 仪表盘、复古未来主义界面、轨道交通预订控制台等等。
	
他的核心结论很克制： DeepSeek V4 没有明显超过 Opus、Gemini、GPT 这些领先模型，但它已经非常接近第一梯队。
	
尤其是和 DeepSeek 3.2 相比，V4 的进步非常明显。几个月前 3.2 在一些复杂结构任务里还会出现很明显的问题，比如比例混乱、结构拼不起来、元素无法协调；但 V4 已经能生成有审美、有结构、有功能感的结果。
	
AI 模型真正的竞争，不一定是谁某一次跑分第一，而是谁的迭代速度更快。 如果一个开源模型每隔几个月就能完成一次明显跃迁，那它对行业的冲击会越来越大。
	
所以我对 DeepSeek V4 的判断是：
开源模型已经可以和闭源模型站到同一张牌桌上了，这是一件好事，等国内开源模型真正追上甚至超越国外闭源模型，那Token价格也不是焦虑的点了。
	
#DeepSeek[话题]#  #AI工具[话题]#  #大模型[话题]#  #人工智能[话题]#  #开源模型[话题]#  #AI测评[话题]#  #科技趋势[话题]#
#glm51[话题]# #gpt5[话题]# #opus47[话题]#","DeepSeek,AI工具,大模型,人工智能,开源模型,AI测评,科技趋势,glm51,gpt5,opus47",2026-04-25 17:38:10,2026-04-25,407d941efebb6d85,快***I,,187,64,141,7,752,77,True,False,ai_usage_discussion,A,account_a,2026-07-08T13:01:51
E001,DeepSeek-V4,,,ai_model_event,DeepSeek V4 测评,69ef5529000000001a02df03,https://www.xiaohongshu.com/explore/69ef5529000000001a02df03,DeepSeek V4好用吗？【秋芝的AI开箱】,#AI[话题]# #秋芝2046[话题]# #DeepSeekV4[话题]# #deepseek[话题]# #大模型[话题]# #人工智能[话题]# #秋芝的AI开箱[话题]# #AI新手村[话题]# #RED新生代创作大赛[话题]# #极客创造[话题]# @视频薯,"AI,秋芝2046,DeepSeekV4,deepseek,大模型,人工智能,秋芝的AI开箱,AI新手村,RED新生代创作大赛,极客创造",2026-04-27 20:23:05,2026-04-27,3f9c8e436732fddf,秋***6,,1389,611,77,117,3076,36,True,False,ai_usage_discussion,A,account_a,2026-07-08T13:01:51
E002,GPT-5.5 / GPT-5.5 Instant,,,ai_model_event,GPT-5.5 测评,69f86727000000003802065d,https://www.xiaohongshu.com/explore/69f86727000000003802065d,"Deepseek V4, Opus 4.7, GPT 5.5 模型对比",测一测最近的模型 #人工智能[话题]# #大模型[话题]# #DeepSeek[话题]# #Opus[话题]# #GPT[话题]#,"人工智能,大模型,DeepSeek,Opus,GPT",2026-05-04 17:30:15,2026-05-04,e01b740c02a08154,第***猩,,582,493,46,111,1928,10,True,False,general_discussion,A,account_a,2026-07-08T17:32:21
E001,DeepSeek-V4,,,ai_model_event,DeepSeek V4 测评,6a4086bc000000000f02806d,https://www.xiaohongshu.com/explore/6a4086bc000000000f02806d,"试了一圈，Claude、codex强是真的强，但动不动就断连、降智、封号，折腾一小时还没正式开始工作。开发过程中还可能因为它针对大陆抽风而阻塞开发体验。
	
直到我换了 OpenCode + DeepSeek V4，才算真正体会到什么叫「丝滑」。
有人说「国产模型怎么能跟 GPT 比」，你用过 DeepSeek V4 吗？代码推理不输 Claude，中文理解吊打 GPT，而且完全不需要魔法，打开即用。
有人说「OpenCode 不如 Cursor」，你深度用过吗？LSP 上下文感知、多 Agent 并行、","试了一圈，Claude、codex强是真的强，但动不动就断连、降智、封号，折腾一小时还没正式开始工作。开发过程中还可能因为它针对大陆抽风而阻塞开发体验。
	
直到我换了 OpenCode + DeepSeek V4，才算真正体会到什么叫「丝滑」。
有人说「国产模型怎么能跟 GPT 比」，你用过 DeepSeek V4 吗？代码推理不输 Claude，中文理解吊打 GPT，而且完全不需要魔法，打开即用。
有人说「OpenCode 不如 Cursor」，你深度用过吗？LSP 上下文感知、多 Agent 并行、Skills 机制，写起工程来 Cursor 真不够看。
更关键的是：这俩都是开源的。
你还在一边给 Claude 交月费一边提心吊胆怕封号？别傻了。
#AI工具[话题]# #小红书科技AMA[话题]# #howto用好AI[话题]# #AI人工智能[话题]# #科技改变未来[话题]# #挑战人工智能[话题]# #claude[话题]# #codex[话题]# #opencode[话题]# #DeepSeek[话题]#","AI工具,小红书科技AMA,howto用好AI,AI人工智能,科技改变未来,挑战人工智能,claude,codex,opencode,DeepSeek",2026-06-28 10:28:12,2026-06-28,d2396c75d2d23bd4,尔***尘,北京,396,536,367,30,2629,39,True,False,ai_usage_discussion,A,account_a,2026-07-08T13:01:51
